id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating,predicted_like
6AI3ezQ4o3HUoP6Dhudph3,Not Like Us,Kendrick Lamar,97,2024-05-04,0.9126016260162603,0.47490536084992063,0.09090909090909091,0.7836746374968201,1.0,0.01075720303666653,0.0,0.12498705602153876,0.21859039836567923,0.4186003164530747,0.4031501591295454,0.8,0,0.57725906
7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,Tommy Richman,97,2024-04-26,0.8628048780487806,0.7059062970651687,0.09090909090909091,0.8439328415161536,0.0,0.09878602916734046,0.00021673387096774193,0.04939422180801492,0.9468845760980592,0.5716161473909189,0.19102495108503897,0.8,0,0.54160297
77DRzu7ERs0TX3roZcre7Q,euphoria,Kendrick Lamar,94,2024-04-30,0.8445121951219513,0.6489192819636097,0.09090909090909091,0.8472398880691936,1.0,0.046270546607098416,0.0,0.06596251423837632,0.14504596527068433,0.5796724462154036,0.598180969318113,0.8,0,0.5960122
6dODwocEuGzHAavXqTbwHv,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",92,2024-04-19,0.5121951219512195,0.3873895876582408,1.0,0.6572755024166878,1.0,0.5050264862138105,1.5423387096774192e-05,0.07849228538883712,0.2870275791624106,0.7952913107950262,0.3225571921921387,0.8,0,0.3674632
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,96,2024-04-12,0.733739837398374,0.7160825497618757,0.8181818181818182,0.8488934113457135,1.0,0.06367510308779166,0.0,0.062234648441545,0.6169560776302349,0.33555623669364526,0.21978587899026691,0.8,0,0.56929594
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",96,2024-03-22,0.8272357723577236,0.6825009158627428,1.0,0.8577969982192826,0.0,0.007125385181446726,1.2903225806451613e-05,0.10220565392979186,0.3186925434116445,0.6710627687158799,0.391594110959446,0.8,0,0.55630887
1wFFFzJ5EsKbBWZriAcubN,Family Matters,Drake,88,2024-05-03,0.535569105691057,0.49525786624333457,0.09090909090909091,0.6954973289239379,1.0,0.0047209406734203185,0.0,0.2958475717096407,0.23901940755873338,0.6793178862260072,0.7287901521442395,0.8,0,0.540717
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,99,2024-04-12,0.7123983739837398,0.7679814385150813,0.0,0.8321037903841261,1.0,0.10763921396676825,6.592741935483872e-05,0.17054986020503263,0.7048008171603676,0.430645415158268,0.22721133045130065,0.8,0,0.5735557
6tNQ70jh4OwmPGpYy6R2o9,Beautiful Things,Benson Boone,96,2024-01-18,0.4796747967479675,0.47388773558024994,0.9090909090909092,0.8252989061307554,1.0,0.15190513796390712,0.0,0.12395153774464121,0.2236976506639428,0.43503599446621327,0.2358449547202492,0.6000000000000001,0,0.43228164
6usohdchdzW9oML7VC4Uhk,Lose Control,Teddy Swims,88,2023-06-23,0.5701219512195123,0.6092318964464526,0.8181818181818182,0.8660964131264308,1.0,0.20019523686987684,1.9153225806451612e-05,0.08667287977632805,0.24719101123595502,0.6623975876666142,0.2899899853522412,0.6000000000000001,0,0.48361054
4IadxL6BUymXlh8RCJJu7T,Too Sweet,Hozier,88,2024-03-22,0.7530487804878049,0.6255139007611837,0.9090909090909092,0.8312452302213177,1.0,0.029670825108171327,0.0008155241935483871,0.020192606399502953,0.9540347293156282,0.4847779443804727,0.3625783619457641,0.8,0,0.5655869
4S8PxReB1UiDR2F5x1lyIR,meet the grahams,Kendrick Lamar,88,2024-05-03,0.4867886178861789,0.8107216998412505,0.4545454545454546,0.8074917323836174,1.0,0.5533165851197803,0.0004536290322580645,0.09288598943771358,0.6149131767109295,0.31057135519786605,0.6133276785618823,0.8,0,0.5605419
